Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength
AMOT_HeLa	42558250	CAPRIN1	3|0	3	1.5	2	1|0|3|5|2|1|1|1|1|1|6|2|0|6|1|1|4|0|5|6|5|6|4|3|3|6|9|2	0	0	0	0	0	-31.44	0.22	0.92		3|0	3	1.5	709
AMOT_HeLa	5453597	CAPZA1	12|13	25	12.5	2	15|21|0|0|0|0|0|0|0|0|15|23|17|17|16|20|22|11|0|2|0|1|0|0|1|0|6|3	0	0	0	0	0	-63.41	0.58	0.91		12|13	25	12.5	286
AMOT_HeLa	5453599	CAPZA2	1|2	3	1.5	2	4|3|0|0|0|0|0|0|0|0|6|8|5|4|4|10|4|6|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-31.34	0.2	0.88		1|2	3	1.5	286
AMOT_HeLa	4826659	CAPZB	19|18	37	18.5	2	28|29|0|0|0|4|1|0|0|2|28|29|17|15|19|13|29|12|0|1|0|1|1|0|1|0|6|7	0	0	0	0	0	-80.13	0.64	0.91		19|18	37	18.5	272
AMOT_HeLa	74048514	CASC5	35|20	55	27.5	2	0|4|45|46|0|0|0|0|0|0|7|8|2|5|4|2|3|4|27|39|27|32|38|41|39|43|18|4	0	0	0	0	0	-135.48	0.63	0.92		35|20	55	27.5	2342
AMOT_HeLa	4557014	CAT	1|0	1	0.5	2	0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-5.73	0.67	0.92		1|0	1	0.5	527
AMOT_HeLa	187960037	CBX1	3|0	3	1.5	2	12|26|0|0|0|0|0|0|0|0|5|13|15|11|10|13|11|6|0|0|0|0|0|0|0|0|3|2	0	0	0	0	0	-75.68	0.09	0.92		3|0	3	1.5	185
AMOT_HeLa	15082258	CBX3	4|6	10	5	2	5|22|3|2|3|1|2|2|3|3|9|20|18|11|13|8|11|4|5|5|6|7|3|4|5|9|10|9	0	0	0	0	0	-68.61	0.27	0.92		4|6	10	5	183
AMOT_HeLa	156142178	CCDC59	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		0|2	2	1	241
AMOT_HeLa	14150165	CCDC77	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		0|1	1	0.5	488
AMOT_HeLa	148762940	CCDC88C	0|3	3	1.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.95	0.48	0.95	0.48	-3.39	15	0.19		0|3	3	1.5	2028
AMOT_HeLa	311771535	CCT2	8|7	15	7.5	2	36|11|3|0|6|6|4|6|4|5|137|87|105|134|56|334|110|290|0|3|0|3|2|2|1|1|7|39	0	0	0	0	0	#NAME?	0.03	0.92		8|7	15	7.5	488
AMOT_HeLa	58761484	CCT3	3|9	12	6	2	39|22|0|0|0|4|0|2|0|0|82|81|82|114|55|188|98|158|0|0|0|0|0|2|0|3|5|34	0	0	0	0	0	-608.91	0.04	0.92		3|9	12	6	507
AMOT_HeLa	38455427	CCT4	10|12	22	11	2	25|21|0|0|5|4|2|5|3|3|62|59|72|67|33|116|58|128|1|1|0|3|0|1|0|2|5|35	0	0	0	0	0	-384.99	0.11	0.92		10|12	22	11	539
AMOT_HeLa	24307939	CCT5	11|5	16	8	2	30|20|0|4|5|6|5|6|8|6|93|76|74|81|44|188|88|146|0|2|0|1|2|4|2|1|7|28	0	0	0	0	0	-551.1	0.06	0.92		11|5	16	8	541
AMOT_HeLa	4502643	CCT6A	6|16	22	11	2	42|18|4|2|4|3|0|0|1|0|102|70|62|104|44|231|93|165|2|3|0|4|1|4|0|1|12|30	0	0	0	0	0	-643.32	0.07	0.92		6|16	22	11	531
AMOT_HeLa	261399877	CCT7	6|3	9	4.5	2	19|7|1|1|2|1|2|0|1|0|58|45|58|81|21|169|57|140|0|0|0|2|1|1|0|1|2|15	0	0	0	0	0	-485.59	0.04	0.92		6|3	9	4.5	499
AMOT_HeLa	48762932	CCT8	21|17	38	19	2	291|235|29|44|3|0|0|3|0|1|172|223|129|148|84|172|136|145|64|49|76|58|19|29|28|26|35|52	0	0	0	0	0	#NAME?	0.08	0.92		21|17	38	19	548
AMOT_HeLa	11321634	CD2AP	31|10	41	20.5	2	109|107|34|44|0|0|0|0|0|0|113|108|62|58|45|50|77|38|39|42|51|48|17|26|27|21|27|11	0	0	0	0	0	-445.39	0.19	0.92		31|10	41	20.5	639
AMOT_HeLa	118402578	CDC16	1|2	3	1.5	2	0|1|0|0|0|0|0|0|0|0|5|2|0|0|4|0|1|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-12.48	0.5	0.77		1|2	3	1.5	620
AMOT_HeLa	118402596	CDC23	5|4	9	4.5	2	0|1|4|5|0|0|0|0|0|0|8|8|6|4|7|3|6|3|0|4|0|3|2|2|0|1|5|3	0	0	0	0	0	-23.24	0.62	0.86		5|4	9	4.5	597
AMOT_HeLa	167466175	CDC27	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|7|3|4|0|4|0|3|1|0|0|0|0|0|0|0|0|2|3	0	0	0	0	0	-21.53	0.22	0.83		2|0	2	1	824
AMOT_HeLa	16357472	CDC42	0|1	1	0.5	2	0|0|2|1|4|4|2|2|2|3|0|0|0|0|0|0|0|0|3|2|2|3|3|4|2|1|0|0	0	0	0	0	0	-18.25	0.13	0.92		0|1	1	0.5	191
AMOT_HeLa	5453906	CDIPT	0|1	1	0.5	2	0|0|0|0|1|0|0|0|0|0|2|2|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-9.68	0.29	0.92		0|1	1	0.5	213
AMOT_HeLa	4502709	CDK1	2|1	3	1.5	2	22|12|0|0|0|0|0|0|0|0|13|9|10|10|11|9|10|14|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-65.09	0.1	0.92		2|1	3	1.5	297
AMOT_HeLa	4502747	CDK9	1|0	1	0.5	2	4|2|0|0|0|0|0|0|0|0|9|4|4|4|1|1|5|2|0|0|0|0|0|0|0|0|3|0	0	0	0	0	0	-26	0.09	0.92		1|0	1	0.5	372
AMOT_HeLa	8923040	CDKN2AIP	1|0	1	0.5	2	3|0|7|7|0|2|1|0|0|1|8|4|3|0|2|0|0|0|10|11|7|9|5|8|7|13|9|5	0	0	0	0	0	-49.2	0.05	0.92		1|0	1	0.5	580
AMOT_HeLa	110347568	CEP152	3|0	3	1.5	2	0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|0|0|0	0.01	0.02	0.01	0.02	0.01	-8.63	1	0.59		3|0	3	1.5	1654
AMOT_HeLa	109255228	CEP170	15|14	29	14.5	2	46|41|24|28|0|0|0|0|0|0|47|34|40|25|25|23|41|19|16|4|17|25|9|13|10|7|3|3	0	0	0	0	0	-149.53	0.33	0.92		15|14	29	14.5	1584
AMOT_HeLa	255003833	CEP192	7|4	11	5.5	2	2|0|0|2|0|0|0|0|0|0|2|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0	0.3	0.56	0.3	0.56	0.3	-3.42	3.14	0.36		7|4	11	5.5	2537
AMOT_HeLa	171184451	CEP350	1|4	5	2.5	2	0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0	0.12	0.25	0.12	0.25	0.12	-4.98	2.5	0.43		1|4	5	2.5	3117
AMOT_HeLa	224451077	CEP44	1|3	4	2	2	0|0|4|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|0|0|0	0	0.01	0	0.01	0	-7.71	1.14	0.62		1|3	4	2	399
AMOT_HeLa	62899065	CEP72	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.86	0.95	0.86	0.95	0.86	1.15	25	0.01		2|3	5	2.5	647
AMOT_HeLa	5031635	CFL1	7|12	19	9.5	2	3|7|2|0|3|4|3|4|5|3|6|8|4|4|6|6|8|8|0|3|0|4|3|1|3|6|13|6	0	0	0	0	0	-25.54	1.03	0.84		7|12	19	9.5	166
AMOT_HeLa	16262452	CGN	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		0|2	2	1	1203
AMOT_HeLa	7705851	CHCHD2	1|1	2	1	2	2|1|1|0|0|0|0|0|0|0|2|2|1|0|1|1|1|1|0|0|0|0|0|0|0|0|2|1	0	0	0	0	0	-8.52	0.5	0.92		1|1	2	1	151
AMOT_HeLa	8923390	CHCHD3	2|2	4	2	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0	0.34	0.34	0.34	0.34	0.34	-0.67	8	0.35		2|2	4	2	227
AMOT_HeLa	51599156	CHD4	30|13	43	21.5	2	49|53|70|85|5|3|4|4|0|0|118|124|108|89|92|89|101|67|102|111|96|93|71|75|111|108|141|89	0	0	0	0	0	-496.97	0.17	0.92		30|13	43	21.5	1912
AMOT_HeLa	119226260	CHERP	1|1	2	1	2	13|21|5|11|0|0|0|0|0|0|34|25|18|27|24|13|22|13|3|4|3|2|5|6|2|5|18|9	0	0	0	0	0	-119.38	0.04	0.92		1|1	2	1	916
AMOT_HeLa	221316566	CHORDC1	10|4	14	7	2	5|2|2|2|3|2|0|2|0|0|0|0|0|0|0|0|0|0|1|5|2|5|0|2|0|0|0|0	0	0.01	0	0.01	0	-13.01	1.56	0.62		10|4	14	7	332
AMOT_HeLa	28875797	CHTOP	0|1	1	0.5	2	0|0|1|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-6.42	0.5	0.92		0|1	1	0.5	248
AMOT_HeLa	148664201	CKAP2	2|0	2	1	2	2|5|0|0|0|0|0|0|0|0|1|2|2|0|4|0|2|0|0|0|0|0|0|0|0|1|0|0	0	0	0	0	0	-16.05	0.31	0.78		2|0	2	1	683
AMOT_HeLa	19920317	CKAP4	1|0	1	0.5	2	2|1|0|0|0|0|0|0|0|0|6|1|2|0|10|2|7|2|0|0|0|0|0|0|1|0|2|0	0	0	0	0	0	-29.05	0.08	0.92		1|0	1	0.5	602
AMOT_HeLa	57164942	CKAP5	32|10	42	21	2	28|21|31|41|0|0|0|0|0|0|52|31|31|53|28|32|49|36|20|38|14|26|30|35|32|25|12|11	0	0	0	0	0	-181.59	0.43	0.92		32|10	42	21	2032
AMOT_HeLa	214010173	CLASP1	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0	0.01	0.03	0.01	0.03	0.01	-6.38	1	0.57		0|2	2	1	1479
AMOT_HeLa	115270970	CLCC1	0|2	2	1	2	1|0|2|0|2|1|1|1|1|1|0|0|0|0|0|0|1|0|0|0|0|0|3|1|0|0|0|0	0	0	0	0	0	-10.61	0.5	0.69		0|2	2	1	551
AMOT_HeLa	307078123	CLINT1	14|7	21	10.5	2	4|16|19|2|0|0|0|0|0|0|21|9|10|11|10|5|2|9|17|16|31|4|7|12|3|10|2|3	0	0	0	0	0	-76.29	0.48	0.91		14|7	21	10.5	643
AMOT_HeLa	351542242	CLIP1	4|3	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.97	0.99	0.97	0.99	0.97	3	35	0		4|3	7	3.5	1438
AMOT_HeLa	13540606	CLPB	0|3	3	1.5	2	0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2	0.05	0.1	0.05	0.1	0.05	-6.38	1.5	0.51		0|3	3	1.5	707
AMOT_HeLa	21359965	CLPTM1L	2|2	4	2	2	0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|2|0|0|0|0|0|0|0|2|2	0	0	0	0	0	-6.2	1.14	0.65		2|2	4	2	538
AMOT_HeLa	7242140	CLPX	0|1	1	0.5	2	0|0|0|0|4|4|2|14|8|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-40.11	0.06	0.92		0|1	1	0.5	633
AMOT_HeLa	4758012	CLTC	0|1	1	0.5	2	0|1|3|1|8|9|14|6|2|2|0|1|0|3|1|0|1|3|2|2|2|7|1|2|4|1|0|0	0	0	0	0	0	-43.73	0.05	0.92		0|1	1	0.5	1675
AMOT_HeLa	355594753	CLU	2|2	4	2	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2	0.15	0.15	0.15	0.15	0.15	-1.73	4	0.42		2|2	4	2	449
AMOT_HeLa	7706497	CMPK1	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.93	2	0.92		0|1	1	0.5	228
AMOT_HeLa	41327730	CNN2	4|2	6	3	2	5|5|3|3|0|0|2|2|2|2|3|1|0|4|0|0|0|2|4|5|3|5|2|1|0|2|2|0	0	0	0	0	0	-18.34	0.6	0.81		4|2	6	3	270
AMOT_HeLa	388454220	CNOT1	5|2	7	3.5	2	2|1|1|1|0|0|0|0|0|0|6|0|4|7|3|3|6|5|1|0|0|0|0|0|0|0|1|0	0	0	0	0	0	-22.39	0.58	0.83		5|2	7	3.5	2371
AMOT_HeLa	13123772	CNOT10	1|0	1	0.5	2	1|0|0|0|0|0|0|0|0|0|2|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-7.54	0.4	0.92		1|0	1	0.5	744
AMOT_HeLa	313482818	CNOT2	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|3|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-9.67	0.29	0.92		1|0	1	0.5	540
AMOT_HeLa	85067505	CNOT7	1|0	1	0.5	2	1|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-5.72	0.67	0.92		1|0	1	0.5	244
AMOT_HeLa	191252785	CNTROB	6|3	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.98	1	0.98	1	0.98	3	45	0		6|3	9	4.5	903
AMOT_HeLa	31581524	COBL	1|1	2	1	2	0|0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|2|2|0|0	0	0	0	0	0	-9.52	0.44	0.92		1|1	2	1	1261
AMOT_HeLa	221316630	COPB1	1|4	5	2.5	2	7|7|4|2|2|2|0|1|1|1|12|5|7|2|9|3|5|3|2|4|5|3|1|1|3|1|0|0	0	0	0	0	0	-36.74	0.29	0.88		1|4	5	2.5	953
AMOT_HeLa	4758032	COPB2	3|2	5	2.5	2	2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|3|0|0|0|1|0|0	0	0	0	0	0	-7.98	1.11	0.68		3|2	5	2.5	906
AMOT_HeLa	109134349	COPG2	19|9	28	14	2	87|82|17|34|0|0|0|0|0|0|110|86|59|80|44|69|64|62|33|39|39|48|16|26|29|26|26|10	0	0	0	0	0	-369.72	0.15	0.92		19|9	28	14	871
AMOT_HeLa	14149734	CORO1B	20|14	34	17	2	52|33|25|35|0|0|0|0|0|0|53|23|12|10|17|12|16|9|56|48|62|51|19|21|21|18|19|16	0	0	0	0	0	-200.04	0.3	0.92		20|14	34	17	489
AMOT_HeLa	7656991	CORO1C	5|10	15	7.5	2	17|11|9|9|0|0|0|0|0|0|8|3|5|0|5|1|3|0|7|15|8|13|6|6|10|9|4|0	0	0	0	0	0	-48.22	0.54	0.9		5|10	15	7.5	474
AMOT_HeLa	5031645	COX17	2|2	4	2	2	0|1|1|0|1|2|2|1|0|2|0|0|1|0|2|0|1|0|0|0|0|0|1|1|1|1|0|0	0	0	0	0	0	-7.09	1	0.68		2|2	4	2	63
AMOT_HeLa	169790915	CPS1	90|133	223	111.5	2	0|0|8|9|102|94|84|123|103|95|0|0|0|0|0|0|0|0|31|37|27|34|7|25|16|14|62|95	0	0	0	0	0	-246.12	1.05	0.92		90|133	223	111.5	1506
AMOT_HeLa	56676371	CPSF1	2|2	4	2	2	1|4|0|0|0|0|0|0|0|0|12|5|8|2|11|5|10|2|0|0|0|0|0|0|1|0|15|0	0	0	0	0	0	-47.66	0.17	0.92		2|2	4	2	1443
AMOT_HeLa	7706427	CPSF3	3|0	3	1.5	2	20|11|5|6|0|0|0|0|0|0|9|4|2|4|3|0|2|0|0|4|0|3|1|2|0|0|2|0	0	0	0	0	0	-52.09	0.13	0.9		3|0	3	1.5	684
AMOT_HeLa	162329583	CPSF6	1|2	3	1.5	2	14|13|5|4|0|0|0|0|0|0|8|9|15|9|9|10|10|4|8|4|6|4|2|4|6|5|8|0	0	0	0	0	0	-55.24	0.12	0.92		1|2	3	1.5	551
AMOT_HeLa	41327712	CRK	12|7	19	9.5	2	45|30|7|9|0|0|0|0|0|0|22|24|13|13|10|10|13|9|9|15|10|6|2|7|2|8|3|2	0	0	0	0	0	-110.69	0.31	0.92		12|7	19	9.5	304
AMOT_HeLa	4885153	CRKL	2|0	2	1	2	49|36|3|4|0|0|0|0|0|0|25|31|13|15|25|14|16|8|4|4|2|8|3|0|0|0|0|0	0	0	0	0	0	-158.41	0.03	0.92		2|0	2	1	303
AMOT_HeLa	194473720	CSDE1	19|2	21	10.5	2	35|23|14|21|0|0|0|0|0|0|30|14|12|20|6|17|20|10|18|26|16|22|11|12|8|8|5|6	0	0	0	0	0	-119.77	0.37	0.91		19|2	21	10.5	813
AMOT_HeLa	414144880	CSNK1A1	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0	0.07	0.13	0.07	0.13	0.07	-4.83	2	0.47		0|2	2	1	276
AMOT_HeLa	4503101	CSRP2	8|12	20	10	2	2|2|0|0|2|1|1|2|0|0|0|4|3|0|7|0|4|0|0|0|0|0|0|0|0|0|7|2	0	0	0	0	0	-10.78	1.82	0.65		8|12	20	10	193
AMOT_HeLa	14149675	CSTF2T	3|0	3	1.5	2	4|0|5|4|0|0|0|0|0|0|0|2|0|8|0|1|0|0|3|2|0|5|2|3|4|2|0|1	0	0	0	0	0	-25.92	0.27	0.84		3|0	3	1.5	616
AMOT_HeLa	148227672	CTNNB1	5|6	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.42	55	0		5|6	11	5.5	781
AMOT_HeLa	146231938	CTNND1	13|9	22	11	2	3|3|11|12|0|0|0|0|0|0|0|0|0|4|0|0|0|0|4|12|6|11|3|8|4|5|5|3	0	0	0	0	0	-30.59	0.96	0.87		13|9	22	11	933
AMOT_HeLa	148491070	CTPS1	14|7	21	10.5	2	32|27|12|17|0|1|0|0|2|0|28|27|17|18|15|21|21|18|49|31|52|29|8|11|9|9|9|4	0	0	0	0	0	-156.88	0.26	0.92		14|7	21	10.5	591
AMOT_HeLa	22538442	CTSZ	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		0|2	2	1	303
AMOT_HeLa	20357552	CTTN	72|51	123	61.5	2	22|106|50|66|4|0|2|0|0|0|9|60|47|23|34|28|48|33|70|49|82|52|43|47|51|54|75|51	0	0	0	0	0	-228.58	0.74	0.92		72|51	123	61.5	550
AMOT_HeLa	24308179	CTTNBP2NL	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|2|0|0|0|0|0|0	0	0	0	0	0	-6.38	0.5	0.92		0|1	1	0.5	639
AMOT_HeLa	57165424	CUL4A	2|4	6	3	2	0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|4|0|0|4|0|0|0|0|3|3	0	0	0	0	0	-12.53	0.86	0.75		2|4	6	3	759
AMOT_HeLa	116805788	CYFIP2	1|3	4	2	2	6|0|0|0|0|0|0|0|0|0|0|0|0|2|4|0|0|6|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-18.62	0.44	0.81		1|3	4	2	1253
AMOT_HeLa	148491082	DAB2	9|6	15	7.5	2	0|0|8|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|8|3|9|4|3|5|2|0|0	0	0	0	0	0	-22.55	0.94	0.84		9|6	15	7.5	770
AMOT_HeLa	18426913	DBN1	10|8	18	9	2	5|20|20|22|6|5|2|4|3|0|9|4|6|2|11|0|2|0|23|23|21|21|17|14|15|12|10|6	0	0	0	0	0	-75.08	0.4	0.92		10|8	18	9	651
AMOT_HeLa	171906575	DBNL	2|1	3	1.5	2	12|19|3|3|0|0|0|0|0|0|9|6|6|1|5|3|7|6|3|4|2|6|0|2|5|3|1|0	0	0	0	0	0	-49.49	0.13	0.92		2|1	3	1.5	439
AMOT_HeLa	291327466	DCP1A	2|3	5	2.5	2	4|6|2|0|0|0|0|0|0|0|5|3|3|4|4|3|5|6|0|2|0|1|0|1|0|1|0|0	0	0	0	0	0	-20.39	0.45	0.84		2|3	5	2.5	582
AMOT_HeLa	13259508	DCTN1	5|1	6	3	2	7|14|7|6|0|0|0|0|0|0|22|14|14|11|17|11|15|11|4|6|2|0|4|3|3|3|0|1	0	0	0	0	0	-72.84	0.18	0.92		5|1	6	3	1144
AMOT_HeLa	13129100	DCTPP1	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.93	2	0.92		0|1	1	0.5	170
AMOT_HeLa	20070197	DDOST	0|1	1	0.5	2	4|2|0|0|12|11|9|10|11|7|0|0|0|0|2|0|0|0|0|5|2|7|1|0|0|3|0|0	0	0	0	0	0	-50.3	0.05	0.92		0|1	1	0.5	456
AMOT_HeLa	4826686	DDX1	4|4	8	4	2	7|7|0|0|0|0|0|0|0|0|3|7|4|12|6|9|8|4|0|1|0|1|0|0|0|0|3|3	0	0	0	0	0	-30.14	0.44	0.88		4|4	8	4	740
AMOT_HeLa	148613856	DDX17	3|8	11	5.5	2	8|7|0|1|6|4|3|5|0|3|12|9|6|6|16|0|8|6|0|2|0|0|1|6|0|0|11|0	0	0	0	0	0	-44.87	0.46	0.89		3|8	11	5.5	731
AMOT_HeLa	38327634	DDX18	5|5	10	5	2	6|3|1|2|0|0|0|0|0|0|5|3|3|3|7|0|6|3|2|6|0|4|2|1|3|2|8|9	0	0	0	0	0	-22.39	0.67	0.86		5|5	10	5	670
AMOT_HeLa	256223453	DDX20	1|0	1	0.5	2	0|0|0|3|0|0|0|0|0|0|0|0|0|4|1|0|2|1|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-12.84	0.2	0.92		1|0	1	0.5	824
AMOT_HeLa	50659095	DDX21	25|37	62	31	2	57|52|12|19|21|19|18|13|11|13|37|44|40|24|40|13|33|21|34|27|35|25|22|20|25|27|55|76	0	0	0	0	0	-190.04	0.52	0.92		25|37	62	31	783
AMOT_HeLa	41327771	DDX23	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|4|0|3|1|10|0|7|0|0|0|0|0|0|0|0|1|2|6	0	0	0	0	0	-31.44	0.15	0.87		2|0	2	1	820
AMOT_HeLa	9966805	DDX24	4|3	7	3.5	2	1|1|0|3|0|0|2|0|0|0|2|3|2|1|6|0|1|1|0|0|0|0|0|3|0|1|8|5	0	0	0	0	0	-18.36	0.64	0.83		4|3	7	3.5	859
AMOT_HeLa	21040371	DDX39A	8|14	22	11	2	0|10|5|0|0|0|9|5|6|0|10|22|16|10|22|12|10|17|8|11|0|8|0|5|0|6|13|10	0	0	0	0	0	-62.8	0.57	0.91		8|14	22	11	427
AMOT_HeLa	301171467	DDX3X	23|12	35	17.5	2	28|36|15|23|8|5|16|4|3|5|27|36|19|33|18|23|20|23|11|15|10|16|13|16|11|11|20|23	0	0	0	0	0	-110.88	0.53	0.91		23|12	35	17.5	661
AMOT_HeLa	20149629	DDX47	1|5	6	3	2	4|1|0|0|0|0|0|0|0|0|0|0|0|0|6|4|0|7|0|0|0|0|0|0|0|0|0|6	0	0	0	0	0	-23.87	0.52	0.82		1|5	6	3	455
AMOT_HeLa	4758138	DDX5	11|12	23	11.5	2	19|13|14|16|13|7|12|7|6|8|22|11|7|5|17|4|6|6|14|15|16|15|7|18|11|12|18|9	0	0	0	0	0	-56.55	0.6	0.91		11|12	23	11.5	614
AMOT_HeLa	164664518	DDX6	1|1	2	1	2	10|6|1|0|0|0|0|0|0|0|10|1|0|3|3|1|1|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-30.13	0.14	0.92		1|1	2	1	483
AMOT_HeLa	4503301	DECR1	0|1	1	0.5	2	0|0|0|0|4|2|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-10.61	0.25	0.92		0|1	1	0.5	335
AMOT_HeLa	10190704	DECR2	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		0|1	1	0.5	292
AMOT_HeLa	408684407	DENND4C	5|0	5	2.5	2	2|3|2|0|0|0|0|0|0|0|4|1|0|7|3|3|3|3|1|0|0|0|0|1|0|0|4|0	0	0	0	0	0	-21.53	0.56	0.78		5|0	5	2.5	1909
AMOT_HeLa	119943112	DHCR7	1|1	2	1	2	0|0|0|0|0|0|0|0|0|0|2|0|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-5.92	0.8	0.92		1|1	2	1	475
AMOT_HeLa	68509926	DHX15	9|9	18	9	2	13|16|9|9|9|8|7|6|5|5|17|16|15|8|15|10|13|6|6|10|7|7|5|4|10|4|30|18	0	0	0	0	0	-64.37	0.44	0.92		9|9	18	9	795
AMOT_HeLa	67782362	DHX29	0|1	1	0.5	2	6|9|7|7|0|0|0|0|0|0|23|5|8|12|5|3|9|8|5|6|3|6|2|8|5|5|5|0	0	0	0	0	0	-59.85	0.04	0.92		0|1	1	0.5	1369
AMOT_HeLa	20336290	DHX30	0|1	1	0.5	2	0|0|0|0|4|6|4|5|9|7|1|0|0|0|2|0|1|3|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-31.44	0.07	0.92		0|1	1	0.5	1155
AMOT_HeLa	100913206	DHX9	16|15	31	15.5	2	38|39|27|30|20|21|18|15|16|18|20|30|18|20|25|17|31|20|20|33|24|32|18|23|27|25|44|15	0	0	0	0	0	-125.39	0.4	0.92		16|15	31	15.5	1270
AMOT_HeLa	301129165	DIDO1	12|7	19	9.5	2	4|15|70|106|1|1|0|0|0|0|19|17|19|15|36|10|14|8|62|62|49|53|69|102|80|90|82|64	0	0	0	0	0	-394.02	0.1	0.92		12|7	19	9.5	2240
